,banner_id,campaign_id,Duplicate_indicator
89320,487,15,1
89321,487,33,1
89322,487,33,1
89323,487,33,1
89324,487,33,1
89325,487,33,1
89326,487,33,1
89327,487,33,1
89328,487,33,1
89329,487,33,1
89330,487,33,1
89331,487,33,1
89332,487,35,1
89333,487,35,1
89334,487,35,1
89335,487,35,1
89336,487,35,1
89337,487,35,1
89338,487,38,1
89339,487,38,1
89340,487,38,1
89341,487,38,1
89342,487,38,1
89343,487,4,1
89344,487,4,1
89345,487,4,1
89346,487,4,1
89347,487,4,1
89348,487,4,1
89349,487,4,1
89350,487,42,1
89351,487,42,1
89352,487,42,1
89353,487,42,1
89354,487,7,1
89355,487,7,1
89356,487,7,1
89357,487,7,1
89358,487,7,1
89359,487,7,1
89360,487,7,1
89361,487,7,1
89362,488,32,1
89363,488,32,1
89364,488,32,1
89365,488,32,1
89366,488,32,1
89367,488,32,1
89368,488,32,1
89369,488,32,1
89370,488,45,1
89371,488,45,1
89372,488,45,1
89373,488,45,1
89374,488,45,1
89375,488,45,1
89376,488,45,1
89377,488,45,1
89378,488,45,1
89379,488,45,1
89380,488,45,1
89381,488,50,1
89382,488,50,1
89383,488,50,1
89384,488,50,1
89385,488,50,1
89386,488,50,1
89387,489,17,1
89388,489,17,1
89389,489,17,1
89390,489,17,1
89391,489,17,1
89392,489,17,1
89393,489,17,1
89394,489,19,1
89395,489,19,1
89396,489,19,1
89397,489,22,1
89398,489,22,1
89399,489,22,1
89400,489,22,1
89401,489,22,1
89402,489,22,1
89403,489,22,1
89404,489,22,1
89405,489,22,1
89406,489,22,1
89407,489,22,1
89408,489,28,1
89409,489,28,1
89410,489,28,1
89411,489,28,1
89412,489,3,1
89413,489,3,1
89414,489,3,1
89415,489,3,1
89416,489,3,1
89417,489,33,1
89418,489,33,1
89419,489,33,1
89420,489,33,1
89421,489,33,1
89422,489,33,1
89423,489,33,1
89424,489,50,1
89425,489,50,1
89426,489,50,1
89427,489,50,1
89428,489,50,1
89429,489,50,1
89430,489,50,1
89431,489,50,1
89432,490,23,1
89433,490,23,1
89434,490,23,1
89435,490,23,1
89436,490,23,1
89437,490,23,1
89438,490,23,1
89439,490,26,1
89440,490,26,1
89441,490,26,1
89442,490,26,1
89443,490,26,1
89444,490,26,1
89445,490,26,1
89446,490,26,1
89447,490,26,1
89448,490,27,1
89449,490,27,1
89450,490,27,1
89451,490,27,1
89452,490,27,1
89453,490,27,1
89454,490,27,1
89455,490,27,1
89456,490,27,1
89457,490,27,1
89458,490,27,1
89459,490,27,1
89460,490,35,1
89461,490,35,1
89462,490,35,1
89463,490,35,1
89464,490,35,1
89465,490,35,1
89466,490,35,1
89467,490,35,1
89468,490,36,1
89469,490,36,1
89470,490,36,1
89471,490,36,1
89472,490,36,1
89473,490,36,1
89474,490,37,1
89475,490,37,1
89476,490,37,1
89477,490,37,1
89478,490,37,1
89479,490,37,1
89480,490,44,1
89481,490,44,1
89482,490,44,1
89483,490,44,1
89484,490,44,1
89485,490,44,1
89486,490,44,1
89487,490,44,1
89488,490,44,1
89489,490,45,1
89490,490,45,1
89491,490,45,1
89492,490,45,1
89493,490,45,1
89494,490,45,1
89495,490,45,1
89496,490,50,1
89497,490,50,1
89498,490,50,1
89499,490,50,1
89500,490,50,1
89501,490,50,1
89502,490,50,1
89503,490,50,1
89504,490,50,1
89505,491,14,1
89506,491,14,1
89507,491,14,1
89508,491,14,1
89509,491,14,1
89510,491,14,1
89511,491,14,1
89512,491,14,1
89513,491,17,1
89514,491,17,1
89515,491,17,1
89516,491,17,1
89517,491,17,1
89518,491,17,1
89519,491,17,1
89520,491,22,1
89521,491,22,1
89522,491,22,1
89523,491,22,1
89524,491,22,1
89525,491,22,1
89526,491,24,1
89527,491,24,1
89528,491,24,1
89529,491,24,1
89530,491,24,1
89531,491,24,1
89532,491,24,1
89533,491,24,1
89534,491,24,1
89535,491,24,1
89536,491,24,1
89537,491,24,1
89538,491,31,1
89539,491,31,1
89540,491,31,1
89541,491,31,1
89542,491,31,1
89543,491,31,1
89544,491,32,1
89545,491,32,1
89546,491,32,1
89547,491,32,1
89548,491,32,1
89549,491,32,1
89550,491,32,1
89551,491,32,1
89552,491,40,1
89553,491,40,1
89554,491,40,1
89555,491,40,1
89556,491,40,1
89557,491,40,1
89558,491,40,1
89559,491,41,1
89560,491,41,1
89561,491,41,1
89562,491,41,1
89563,491,41,1
89564,491,41,1
89565,491,48,1
89566,491,48,1
89567,491,48,1
89568,491,48,1
89569,491,48,1
89570,491,48,1
89571,491,48,1
89572,491,48,1
89573,491,48,1
89574,491,48,1
89575,491,48,1
89576,491,6,1
89577,491,6,1
89578,491,6,1
89579,491,6,1
89580,491,6,1
89581,491,6,1
89582,491,6,1
89583,491,6,1
89584,491,6,1
89585,492,10,1
89586,492,10,1
89587,492,10,1
89588,492,10,1
89589,492,10,1
89590,492,10,1
89591,492,10,1
89592,492,10,1
89593,492,10,1
89594,492,10,1
89595,492,10,1
89596,492,12,1
89597,492,12,1
89598,492,12,1
89599,492,12,1
89600,492,12,1
89601,492,12,1
89602,492,12,1
89603,492,12,1
89604,492,12,1
89605,492,12,1
89606,492,15,1
89607,492,15,1
89608,492,15,1
89609,492,15,1
89610,492,15,1
89611,492,15,1
89612,492,15,1
89613,492,15,1
89614,492,15,1
89615,492,15,1
89616,492,16,1
89617,492,16,1
89618,492,16,1
89619,492,16,1
89620,492,16,1
89621,492,16,1
89622,492,17,1
89623,492,17,1
89624,492,17,1
89625,492,17,1
89626,492,17,1
89627,492,17,1
89628,492,17,1
89629,492,24,1
89630,492,24,1
89631,492,24,1
89632,492,24,1
89633,492,24,1
89634,492,24,1
89635,492,24,1
89636,492,24,1
89637,492,24,1
89638,492,24,1
89639,492,3,1
89640,492,3,1
89641,492,3,1
89642,492,3,1
89643,492,3,1
89644,492,3,1
89645,492,3,1
89646,492,3,1
89647,492,3,1
89648,492,30,1
89649,492,30,1
89650,492,30,1
89651,492,30,1
89652,492,30,1
89653,492,31,1
89654,492,31,1
89655,492,31,1
89656,492,38,1
89657,492,38,1
89658,492,38,1
89659,492,38,1
89660,492,38,1
89661,492,38,1
89662,492,38,1
89663,492,38,1
89664,492,38,1
89665,492,38,1
89666,492,38,1
89667,492,38,1
89668,492,38,1
89669,492,38,1
89670,492,38,1
89671,492,42,1
89672,492,42,1
89673,492,5,1
89674,492,5,1
89675,492,5,1
89676,492,5,1
89677,492,5,1
89678,492,5,1
89679,492,5,1
89680,492,7,1
89681,492,7,1
89682,492,7,1
89683,492,7,1
89684,493,10,1
89685,493,10,1
89686,493,10,1
89687,493,10,1
89688,493,10,1
89689,493,10,1
89690,493,13,1
89691,493,13,1
89692,493,13,1
89693,493,13,1
89694,493,13,1
89695,493,34,1
89696,493,34,1
89697,493,34,1
89698,493,34,1
89699,493,34,1
89700,493,34,1
89701,493,34,1
89702,493,34,1
89703,493,34,1
89704,493,35,1
89705,493,35,1
89706,493,35,1
89707,493,35,1
89708,493,35,1
89709,493,35,1
89710,493,4,1
89711,493,4,1
89712,493,4,1
89713,493,4,1
89714,493,4,1
89715,493,4,1
89716,493,43,1
89717,493,43,1
89718,493,43,1
89719,493,43,1
89720,493,43,1
89721,493,43,1
89722,493,43,1
89723,493,47,1
89724,493,47,1
89725,493,47,1
89726,493,47,1
89727,494,13,1
89728,494,13,1
89729,494,13,1
89730,494,13,1
89731,494,13,1
89732,494,13,1
89733,494,13,1
89734,494,14,1
89735,494,14,1
89736,494,14,1
89737,494,14,1
89738,494,14,1
89739,494,14,1
89740,494,14,1
89741,494,22,1
89742,494,22,1
89743,494,22,1
89744,494,22,1
89745,494,22,1
89746,494,31,1
89747,494,31,1
89748,494,31,1
89749,494,31,1
89750,494,31,1
89751,494,37,1
89752,494,37,1
89753,494,37,1
89754,494,37,1
89755,494,37,1
89756,494,37,1
89757,494,4,1
89758,494,4,1
89759,494,4,1
89760,494,4,1
89761,494,4,1
89762,494,4,1
89763,494,4,1
89764,494,47,1
89765,494,47,1
89766,494,47,1
89767,494,47,1
89768,494,47,1
89769,494,47,1
89770,494,47,1
89771,494,47,1
89772,494,47,1
89773,494,48,1
89774,494,48,1
89775,494,48,1
89776,494,48,1
89777,494,48,1
89778,494,48,1
89779,494,48,1
89780,494,48,1
89781,495,20,1
89782,495,20,1
89783,495,20,1
89784,495,20,1
89785,495,20,1
89786,495,27,1
89787,495,27,1
89788,495,27,1
89789,495,27,1
89790,495,27,1
89791,495,27,1
89792,495,28,1
89793,495,28,1
89794,495,28,1
89795,495,28,1
89796,495,28,1
89797,495,28,1
89798,495,28,1
89799,495,35,1
89800,495,35,1
89801,495,35,1
89802,495,35,1
89803,495,35,1
89804,495,35,1
89805,495,35,1
89806,495,39,1
89807,495,39,1
89808,495,39,1
89809,495,39,1
89810,495,39,1
89811,495,39,1
89812,495,39,1
89813,495,39,1
89814,495,41,1
89815,495,41,1
89816,495,41,1
89817,495,41,1
89818,495,41,1
89819,495,41,1
89820,495,41,1
89821,495,41,1
89822,495,41,1
89823,495,41,1
89824,495,43,1
89825,495,43,1
89826,495,43,1
89827,495,43,1
89828,495,43,1
89829,495,43,1
89830,495,43,1
89831,495,43,1
89832,495,43,1
89833,495,44,1
89834,495,44,1
89835,495,44,1
89836,495,44,1
89837,495,47,1
89838,495,47,1
89839,495,47,1
89840,495,47,1
89841,495,47,1
89842,495,47,1
89843,495,47,1
89844,495,47,1
89845,495,48,1
89846,495,48,1
89847,495,48,1
89848,495,48,1
89849,495,48,1
89850,495,48,1
89851,495,48,1
89852,495,48,1
89853,495,48,1
89854,495,48,1
89855,495,48,1
89856,495,5,1
89857,495,5,1
89858,495,5,1
89859,495,5,1
89860,495,5,1
89861,495,5,1
89862,495,5,1
89863,495,5,1
89864,495,50,1
89865,495,50,1
89866,495,50,1
89867,495,50,1
89868,495,50,1
89869,495,50,1
89870,495,50,1
89871,495,50,1
89872,495,50,1
89873,495,50,1
89874,495,50,1
89875,495,8,1
89876,495,8,1
89877,495,8,1
89878,495,8,1
89879,495,8,1
89880,495,8,1
89881,495,8,1
89882,495,8,1
89883,496,13,1
89884,496,13,1
89885,496,13,1
89886,496,13,1
89887,496,13,1
89888,496,13,1
89889,496,13,1
89890,496,13,1
89891,496,13,1
89892,496,13,1
89893,496,14,1
89894,496,14,1
89895,496,14,1
89896,496,14,1
89897,496,14,1
89898,496,14,1
89899,496,15,1
89900,496,15,1
89901,496,15,1
89902,496,15,1
89903,496,16,1
89904,496,16,1
89905,496,16,1
89906,496,16,1
89907,496,22,1
89908,496,22,1
89909,496,22,1
89910,496,22,1
89911,496,22,1
89912,496,22,1
89913,496,22,1
89914,496,22,1
89915,496,22,1
89916,496,22,1
89917,496,23,1
89918,496,23,1
89919,496,23,1
89920,496,23,1
89921,496,23,1
89922,496,23,1
89923,496,23,1
89924,496,24,1
89925,496,24,1
89926,496,24,1
89927,496,24,1
89928,496,24,1
89929,496,24,1
89930,496,24,1
89931,496,24,1
89932,496,24,1
89933,496,29,1
89934,496,29,1
89935,496,29,1
89936,496,29,1
89937,496,29,1
89938,496,29,1
89939,496,29,1
89940,496,29,1
89941,496,29,1
89942,496,29,1
89943,496,40,1
89944,496,40,1
89945,496,40,1
89946,496,40,1
89947,496,40,1
89948,496,40,1
89949,496,40,1
89950,496,40,1
89951,496,40,1
89952,496,43,1
89953,496,43,1
89954,496,43,1
89955,496,43,1
89956,496,43,1
89957,496,43,1
89958,496,43,1
89959,496,43,1
89960,496,43,1
89961,496,43,1
89962,496,43,1
89963,496,48,1
89964,496,48,1
89965,496,48,1
89966,496,48,1
89967,496,7,1
89968,496,7,1
89969,496,7,1
89970,496,7,1
89971,496,8,1
89972,496,8,1
89973,496,8,1
89974,496,8,1
89975,496,8,1
89976,496,8,1
89977,496,8,1
89978,496,8,1
89979,496,8,1
89980,496,8,1
89981,496,8,1
89982,497,1,1
89983,497,1,1
89984,497,1,1
89985,497,1,1
89986,497,1,1
89987,497,1,1
89988,497,1,1
89989,497,1,1
89990,497,1,1
89991,497,13,1
89992,497,13,1
89993,497,13,1
89994,497,13,1
89995,497,16,1
89996,497,16,1
89997,497,16,1
89998,497,16,1
89999,497,16,1
90000,497,21,1
90001,497,21,1
90002,497,21,1
90003,497,24,1
90004,497,24,1
90005,497,24,1
90006,497,24,1
90007,497,24,1
90008,497,24,1
90009,497,24,1
90010,497,27,1
90011,497,27,1
90012,497,27,1
90013,497,27,1
90014,497,27,1
90015,497,27,1
90016,497,27,1
90017,497,27,1
90018,497,27,1
90019,497,28,1
90020,497,28,1
90021,497,28,1
90022,497,28,1
90023,497,28,1
90024,497,28,1
90025,497,33,1
90026,497,33,1
90027,497,33,1
90028,497,33,1
90029,497,33,1
90030,497,33,1
90031,497,33,1
90032,497,33,1
90033,497,34,1
90034,497,34,1
90035,497,34,1
90036,497,34,1
90037,497,34,1
90038,497,34,1
90039,497,36,1
90040,497,36,1
90041,497,36,1
90042,497,36,1
90043,497,36,1
90044,497,36,1
90045,497,36,1
90046,497,36,1
90047,497,36,1
90048,497,36,1
90049,497,36,1
90050,497,39,1
90051,497,39,1
90052,497,39,1
90053,497,39,1
90054,497,39,1
90055,497,39,1
90056,497,39,1
90057,497,39,1
90058,497,39,1
90059,497,44,1
90060,497,44,1
90061,497,44,1
90062,497,44,1
90063,497,44,1
90064,497,44,1
90065,497,44,1
90066,497,44,1
90067,497,44,1
90068,497,44,1
90069,497,5,1
90070,497,5,1
90071,497,5,1
90072,497,5,1
90073,497,5,1
90074,497,5,1
90075,497,5,1
90076,497,5,1
90077,497,5,1
90078,497,5,1
90079,498,10,1
90080,498,10,1
90081,498,10,1
90082,498,10,1
90083,498,10,1
90084,498,10,1
90085,498,10,1
90086,498,10,1
90087,498,11,1
90088,498,11,1
90089,498,11,1
90090,498,11,1
90091,498,11,1
90092,498,11,1
90093,498,11,1
90094,498,11,1
90095,498,11,1
90096,498,11,1
90097,498,13,1
90098,498,13,1
90099,498,13,1
90100,498,13,1
90101,498,13,1
90102,498,13,1
90103,498,13,1
90104,498,13,1
90105,498,14,1
90106,498,14,1
90107,498,14,1
90108,498,14,1
90109,498,14,1
90110,498,14,1
90111,498,14,1
90112,498,17,1
90113,498,17,1
90114,498,17,1
90115,498,22,1
90116,498,22,1
90117,498,22,1
90118,498,22,1
90119,498,22,1
90120,498,22,1
90121,498,22,1
90122,498,31,1
90123,498,31,1
90124,498,31,1
90125,498,31,1
90126,498,31,1
90127,498,31,1
90128,498,31,1
90129,498,31,1
90130,498,39,1
90131,498,39,1
90132,498,39,1
90133,498,39,1
90134,498,39,1
90135,498,39,1
90136,498,39,1
90137,498,39,1
90138,498,46,1
90139,498,46,1
90140,498,46,1
90141,498,46,1
90142,498,46,1
90143,498,46,1
90144,498,46,1
90145,498,48,1
90146,498,48,1
90147,498,48,1
90148,498,48,1
90149,498,48,1
90150,498,48,1
90151,498,49,1
90152,498,49,1
90153,498,49,1
90154,498,49,1
90155,498,49,1
90156,498,49,1
90157,498,49,1
90158,498,49,1
90159,498,49,1
90160,498,49,1
90161,498,49,1
90162,498,49,1
90163,498,49,1
90164,498,8,1
90165,498,8,1
90166,498,8,1
90167,498,8,1
90168,499,13,1
90169,499,13,1
90170,499,13,1
90171,499,13,1
90172,499,13,1
90173,499,13,1
90174,499,13,1
90175,499,13,1
90176,499,13,1
90177,499,13,1
90178,499,18,1
90179,499,18,1
90180,499,18,1
90181,499,18,1
90182,499,18,1
90183,499,18,1
90184,499,18,1
90185,499,2,1
90186,499,2,1
90187,499,2,1
90188,499,2,1
90189,499,2,1
90190,499,2,1
90191,499,2,1
90192,499,2,1
90193,499,2,1
90194,499,2,1
90195,499,20,1
90196,499,20,1
90197,499,20,1
90198,499,20,1
90199,499,20,1
90200,499,20,1
90201,499,20,1
90202,499,20,1
90203,499,20,1
90204,499,30,1
90205,499,30,1
90206,499,30,1
90207,499,30,1
90208,499,30,1
90209,499,30,1
90210,499,30,1
90211,499,31,1
90212,499,31,1
90213,499,31,1
90214,499,31,1
90215,499,31,1
90216,499,31,1
90217,499,31,1
90218,499,31,1
90219,499,38,1
90220,499,38,1
90221,499,38,1
90222,499,38,1
90223,499,38,1
90224,499,38,1
90225,499,38,1
90226,499,4,1
90227,499,4,1
90228,499,4,1
90229,499,4,1
90230,499,4,1
90231,499,4,1
90232,499,43,1
90233,499,43,1
90234,499,43,1
90235,499,43,1
90236,499,43,1
90237,499,43,1
90238,499,43,1
90239,499,43,1
90240,499,49,1
90241,499,49,1
90242,499,49,1
90243,499,49,1
90244,499,49,1
90245,499,49,1
90246,499,49,1
90247,499,49,1
90248,499,49,1
90249,499,49,1
90250,499,50,1
90251,499,50,1
90252,499,50,1
90253,499,50,1
90254,499,50,1
90255,500,15,1
90256,500,15,1
90257,500,15,1
90258,500,15,1
90259,500,17,1
90260,500,17,1
90261,500,17,1
90262,500,17,1
90263,500,22,1
90264,500,22,1
90265,500,22,1
90266,500,22,1
90267,500,22,1
90268,500,22,1
90269,500,22,1
90270,500,22,1
90271,500,22,1
90272,500,22,1
90273,500,26,1
90274,500,26,1
90275,500,26,1
90276,500,26,1
90277,500,26,1
90278,500,26,1
90279,500,26,1
90280,500,26,1
90281,500,39,1
90282,500,39,1
90283,500,39,1
90284,500,39,1
90285,500,39,1
90286,500,39,1
90287,500,50,1
90288,500,50,1
90289,500,50,1
90290,500,50,1
90291,500,50,1
90292,500,50,1
90293,500,50,1
90294,500,50,1
90295,100,14,1
90296,100,14,1
90297,100,14,1
90298,100,14,1
90299,100,14,1
90300,100,14,1
90301,100,14,1
90302,100,14,1
90303,100,18,1
90304,100,18,1
90305,100,18,1
90306,100,18,1
90307,100,18,1
90308,100,18,1
90309,100,18,1
90310,100,18,1
90311,100,18,1
90312,100,18,1
90313,100,19,1
90314,100,19,1
90315,100,19,1
90316,100,23,1
90317,100,23,1
90318,100,23,1
90319,100,23,1
90320,100,23,1
90321,100,29,1
90322,100,29,1
90323,100,29,1
90324,100,29,1
90325,100,29,1
90326,100,29,1
90327,100,29,1
90328,100,29,1
90329,100,29,1
90330,100,29,1
90331,100,33,1
90332,100,33,1
90333,100,33,1
90334,100,33,1
90335,100,33,1
90336,100,33,1
90337,100,33,1
90338,100,33,1
90339,100,33,1
90340,100,33,1
90341,100,33,1
90342,100,36,1
90343,100,36,1
90344,100,36,1
90345,100,36,1
90346,100,36,1
90347,100,36,1
90348,100,38,1
90349,100,38,1
90350,100,38,1
90351,100,38,1
90352,100,38,1
90353,100,38,1
90354,100,38,1
90355,100,42,1
90356,100,42,1
90357,100,42,1
90358,100,42,1
90359,100,42,1
90360,100,42,1
90361,100,42,1
90362,100,42,1
90363,100,42,1
90364,100,42,1
90365,100,42,1
90366,100,49,1
90367,100,49,1
90368,100,49,1
90369,100,49,1
90370,100,49,1
90371,100,49,1
90372,100,49,1
90373,100,49,1
90374,100,49,1
90375,100,7,1
90376,100,7,1
90377,100,7,1
90378,100,7,1
90379,100,7,1
90380,100,7,1
90381,100,7,1
90382,100,7,1
90383,100,8,1
90384,100,8,1
90385,100,8,1
90386,100,8,1
90387,101,1,1
90388,101,1,1
90389,101,10,1
90390,101,10,1
90391,101,10,1
90392,101,10,1
90393,101,12,1
90394,101,12,1
90395,101,12,1
90396,101,12,1
90397,101,12,1
90398,101,17,1
90399,101,17,1
90400,101,17,1
90401,101,17,1
90402,101,17,1
90403,101,17,1
90404,101,17,1
90405,101,21,1
90406,101,21,1
90407,101,21,1
90408,101,21,1
90409,101,21,1
90410,101,21,1
90411,101,25,1
90412,101,25,1
90413,101,25,1
90414,101,25,1
90415,101,25,1
90416,101,25,1
90417,101,25,1
90418,101,27,1
90419,101,27,1
90420,101,27,1
90421,101,27,1
90422,101,27,1
90423,101,27,1
90424,101,28,1
90425,101,28,1
90426,101,28,1
90427,101,28,1
90428,101,28,1
90429,101,28,1
90430,101,3,1
90431,101,3,1
90432,101,3,1
90433,101,3,1
90434,101,3,1
90435,101,3,1
90436,101,31,1
90437,101,31,1
90438,101,31,1
90439,101,31,1
90440,101,31,1
90441,101,31,1
90442,101,35,1
90443,101,35,1
90444,101,35,1
90445,101,35,1
90446,101,35,1
90447,101,35,1
90448,101,43,1
90449,101,43,1
90450,101,43,1
90451,101,43,1
90452,101,43,1
90453,101,43,1
90454,101,43,1
90455,101,43,1
90456,101,43,1
90457,101,48,1
90458,101,48,1
90459,101,48,1
90460,101,48,1
90461,101,48,1
90462,101,48,1
90463,101,48,1
90464,101,48,1
90465,101,48,1
90466,101,48,1
90467,101,48,1
90468,101,48,1
90469,101,48,1
90470,101,48,1
90471,101,49,1
90472,101,49,1
90473,101,49,1
90474,101,49,1
90475,101,49,1
90476,101,7,1
90477,101,7,1
90478,101,7,1
90479,101,7,1
90480,101,7,1
90481,101,7,1
90482,101,8,1
90483,101,8,1
90484,101,8,1
90485,101,8,1
90486,101,8,1
90487,101,8,1
90488,101,8,1
90489,101,8,1
90490,102,1,1
90491,102,1,1
90492,102,1,1
90493,102,1,1
90494,102,1,1
90495,102,1,1
90496,102,1,1
90497,102,14,1
90498,102,14,1
90499,102,14,1
90500,102,14,1
90501,102,14,1
90502,102,14,1
90503,102,14,1
90504,102,3,1
90505,102,3,1
90506,102,3,1
90507,102,3,1
90508,102,3,1
90509,102,3,1
90510,102,3,1
90511,102,31,1
90512,102,31,1
90513,102,31,1
90514,102,31,1
90515,102,31,1
90516,102,31,1
90517,102,31,1
90518,102,31,1
90519,102,35,1
90520,102,35,1
90521,102,35,1
90522,102,35,1
90523,102,35,1
90524,102,35,1
90525,102,35,1
90526,102,35,1
90527,102,7,1
90528,102,7,1
90529,102,7,1
90530,102,7,1
90531,102,7,1
90532,103,12,1
90533,103,12,1
90534,103,12,1
90535,103,12,1
90536,103,12,1
90537,103,12,1
90538,103,12,1
90539,103,16,1
90540,103,16,1
90541,103,16,1
90542,103,16,1
90543,103,16,1
90544,103,16,1
90545,103,16,1
90546,103,16,1
90547,103,16,1
90548,103,16,1
90549,103,16,1
90550,103,16,1
90551,103,17,1
90552,103,17,1
90553,103,17,1
90554,103,17,1
90555,103,17,1
90556,103,17,1
90557,103,22,1
90558,103,22,1
90559,103,22,1
90560,103,22,1
90561,103,22,1
90562,103,22,1
90563,103,22,1
90564,103,22,1
90565,103,22,1
90566,103,22,1
90567,103,22,1
90568,103,22,1
90569,103,22,1
90570,103,22,1
90571,103,25,1
90572,103,25,1
90573,103,25,1
90574,103,25,1
90575,103,25,1
90576,103,25,1
90577,103,25,1
90578,103,28,1
90579,103,28,1
90580,103,28,1
90581,103,28,1
90582,103,3,1
90583,103,3,1
90584,103,3,1
90585,103,3,1
90586,103,3,1
90587,103,3,1
90588,103,3,1
90589,103,3,1
90590,103,3,1
90591,103,31,1
90592,103,31,1
90593,103,31,1
90594,103,31,1
90595,103,42,1
90596,103,42,1
90597,103,42,1
90598,103,42,1
90599,103,42,1
90600,103,42,1
90601,103,42,1
90602,103,42,1
90603,103,42,1
90604,103,42,1
90605,103,47,1
90606,103,47,1
90607,103,47,1
90608,103,47,1
90609,103,47,1
90610,104,14,1
90611,104,14,1
90612,104,14,1
90613,104,14,1
90614,104,14,1
90615,104,14,1
90616,104,14,1
90617,104,14,1
90618,104,14,1
90619,104,14,1
90620,104,16,1
90621,104,16,1
90622,104,16,1
90623,104,16,1
90624,104,16,1
90625,104,16,1
90626,104,16,1
90627,104,16,1
90628,104,22,1
90629,104,22,1
90630,104,22,1
90631,104,22,1
90632,104,22,1
90633,104,22,1
90634,104,22,1
90635,104,23,1
90636,104,23,1
90637,104,23,1
90638,104,23,1
90639,104,23,1
90640,104,3,1
90641,104,3,1
90642,104,3,1
90643,104,3,1
90644,104,3,1
90645,104,3,1
90646,104,3,1
90647,104,31,1
90648,104,31,1
90649,104,31,1
90650,104,31,1
90651,104,31,1
90652,104,31,1
90653,104,31,1
90654,104,31,1
90655,104,4,1
90656,104,4,1
90657,104,4,1
90658,104,4,1
90659,104,4,1
90660,104,4,1
90661,104,4,1
90662,104,4,1
90663,104,4,1
90664,104,40,1
90665,104,40,1
90666,104,40,1
90667,104,40,1
90668,104,40,1
90669,104,40,1
90670,104,40,1
90671,104,47,1
90672,104,47,1
90673,104,47,1
90674,104,47,1
90675,104,47,1
90676,104,47,1
90677,104,47,1
90678,105,12,1
90679,105,12,1
90680,105,12,1
90681,105,13,1
90682,105,13,1
90683,105,13,1
90684,105,13,1
90685,105,13,1
90686,105,13,1
90687,105,13,1
90688,105,13,1
90689,105,21,1
90690,105,21,1
90691,105,21,1
90692,105,21,1
90693,105,21,1
90694,105,21,1
90695,105,21,1
90696,105,28,1
90697,105,28,1
90698,105,28,1
90699,105,28,1
90700,105,28,1
90701,105,30,1
90702,105,30,1
90703,105,30,1
90704,105,30,1
90705,105,30,1
90706,105,31,1
90707,105,31,1
90708,105,31,1
90709,105,31,1
90710,105,31,1
90711,105,31,1
90712,105,31,1
90713,105,31,1
90714,105,31,1
90715,105,36,1
90716,105,36,1
90717,105,36,1
90718,105,36,1
90719,105,36,1
90720,105,36,1
90721,105,39,1
90722,105,39,1
90723,105,39,1
90724,105,39,1
90725,105,39,1
90726,105,39,1
90727,105,39,1
90728,105,39,1
90729,105,4,1
90730,105,4,1
90731,105,4,1
90732,105,4,1
90733,105,4,1
90734,105,4,1
90735,105,4,1
90736,105,4,1
90737,105,4,1
90738,105,45,1
90739,105,45,1
90740,105,45,1
90741,105,45,1
90742,105,48,1
90743,105,48,1
90744,105,48,1
90745,105,48,1
90746,105,48,1
90747,105,48,1
90748,105,48,1
90749,105,48,1
90750,105,48,1
90751,105,48,1
90752,105,48,1
90753,105,49,1
90754,105,49,1
90755,105,49,1
90756,105,49,1
90757,105,49,1
90758,105,49,1
90759,105,49,1
90760,105,49,1
90761,105,49,1
90762,105,49,1
90763,105,50,1
90764,105,50,1
90765,105,50,1
90766,105,50,1
90767,105,50,1
90768,105,50,1
90769,105,7,1
90770,105,7,1
90771,105,7,1
90772,105,7,1
90773,105,7,1
90774,105,7,1
90775,105,7,1
90776,105,7,1
90777,105,7,1
90778,105,7,1
90779,105,7,1
90780,105,7,1
90781,105,7,1
90782,105,7,1
90783,105,8,1
90784,105,8,1
90785,105,8,1
90786,105,8,1
90787,105,8,1
90788,105,8,1
90789,106,21,1
90790,106,21,1
90791,106,21,1
90792,106,21,1
90793,106,21,1
90794,106,24,1
90795,106,24,1
90796,106,24,1
90797,106,24,1
90798,106,26,1
90799,106,26,1
90800,106,26,1
90801,106,26,1
90802,106,26,1
90803,106,26,1
90804,106,26,1
90805,106,26,1
90806,106,26,1
90807,106,26,1
90808,106,32,1
90809,106,32,1
90810,106,32,1
90811,106,32,1
90812,106,32,1
90813,106,32,1
90814,106,32,1
90815,106,32,1
90816,106,32,1
90817,106,32,1
90818,106,37,1
90819,106,37,1
90820,106,37,1
90821,106,37,1
90822,106,37,1
90823,106,37,1
90824,106,37,1
90825,106,37,1
90826,106,37,1
90827,106,37,1
90828,106,37,1
90829,106,41,1
90830,106,41,1
90831,106,41,1
90832,106,41,1
90833,106,41,1
90834,106,41,1
90835,106,41,1
90836,106,41,1
90837,106,41,1
90838,106,41,1
90839,106,50,1
90840,106,50,1
90841,106,50,1
90842,106,50,1
90843,106,50,1
90844,106,50,1
90845,106,50,1
90846,106,50,1
90847,106,9,1
90848,106,9,1
90849,106,9,1
90850,106,9,1
90851,106,9,1
90852,106,9,1
90853,106,9,1
90854,106,9,1
90855,106,9,1
90856,106,9,1
90857,107,11,1
90858,107,11,1
90859,107,11,1
90860,107,11,1
90861,107,11,1
90862,107,11,1
90863,107,11,1
90864,107,11,1
90865,107,11,1
90866,107,11,1
90867,107,29,1
90868,107,29,1
90869,107,29,1
90870,107,29,1
90871,107,29,1
90872,107,29,1
